easting,northing,number_of_vehicles,casualty_severity,age_of_casualty,1st_road_class_a_m,1st_road_class_b,1st_road_class_c,1st_road_class_motorway,1st_road_class_unclassified,road_surface_dry,road_surface_flood,road_surface_snow,lighting_conditions_darkness_no_street_lighting,lighting_conditions_darkness_street_lighting_unknown,lighting_conditions_darkness_street_lights_present_but_unlit,lighting_conditions_daylight_street_lights_present,weather_conditions_fine_with_high_winds,weather_conditions_fine_without_high_winds,weather_conditions_raining_with_high_winds,weather_conditions_raining_without_high_winds,weather_conditions_snowing_with_high_winds,weather_conditions_snowing_without_high_winds,casualty_class_passenger,casualty_class_pedestrian,sex_of_casualty_male,type_of_vehicle_car,type_of_vehicle_goods_vehicle,type_of_vehicle_minibus,type_of_vehicle_motorcycle,type_of_vehicle_other_vehicle,type_of_vehicle_pedal_cycle,accident_day_of_week,accident_week,accident_hour,road_surface_frost,road_surface_wet,lighting_conditions_darkness_street_lights_present_and_lit,weather_conditions_fog_or_mist,weather_conditions_no_report,casualty_class_driver,year,day,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
424244,428689,2,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,3,17,0,1,1,0,0,0,2009,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418301,441336,2,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,3,17,0,1,1,0,0,0,2009,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426868,437527,2,0,23,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,11,0,0,0,0,0,0,2009,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426868,437527,2,0,56,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3,11,0,0,0,0,0,0,2009,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427900,439923,1,0,53,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3,1,0,0,1,0,0,0,2009,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424579,435155,2,0,43,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,13,0,0,0,0,0,0,2009,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431969,435825,2,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,6,0,1,1,0,0,0,2009,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431404,435026,2,0,43,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,3,19,0,0,1,0,0,0,2009,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430459,435623,4,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,3,3,7,0,1,0,0,0,0,2009,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427887,440270,2,0,75,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,3,13,0,1,0,0,0,0,2009,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434107,433901,2,0,42,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,3,9,0,0,0,0,0,0,2009,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428344,431608,2,0,36,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,13,0,0,0,0,0,0,2009,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432998,436045,1,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,3,0,0,1,1,0,0,0,2009,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
430330,433321,2,0,25,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,14,0,0,0,0,0,0,2009,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
430330,433321,2,0,53,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,14,0,0,0,0,0,0,2009,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
430189,431710,1,0,21,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,3,13,0,0,0,0,0,0,2009,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
424351,438774,1,0,33,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4,3,6,0,0,1,0,0,0,2009,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
429595,434697,2,0,90,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5,3,12,0,1,0,0,0,0,2009,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
435121,433538,1,0,65,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,11,0,1,0,0,0,0,2009,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
434620,441225,2,0,18,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,21,0,1,0,0,0,0,2009,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
434620,441225,2,0,23,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,5,3,21,0,1,0,0,0,0,2009,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
434620,441225,2,0,17,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5,3,21,0,1,0,0,0,0,2009,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
434620,441225,2,0,17,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,5,3,21,0,1,0,0,0,0,2009,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
439996,437096,1,0,69,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,15,0,0,0,0,0,0,2009,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
430324,433288,4,0,19,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,5,3,1,0,0,1,0,0,0,2009,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
431864,429760,2,1,39,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,5,3,10,0,0,0,0,0,0,2009,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
429941,425130,2,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,5,3,15,0,1,0,0,0,0,2009,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
429941,425130,2,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5,3,15,0,1,0,0,0,0,2009,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
434843,436328,1,0,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5,3,17,0,1,1,0,0,0,2009,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
432711,434493,1,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,5,3,16,0,1,1,0,0,0,2009,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
431607,435248,1,0,23,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,5,3,17,0,0,0,0,0,0,2009,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
430530,440743,2,0,47,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,6,3,18,0,1,1,0,0,0,2009,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
429806,433383,1,0,30,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,6,3,15,0,0,0,0,0,0,2009,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
432733,427496,1,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,4,8,0,1,0,0,0,0,2009,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436189,434322,2,0,23,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,11,0,0,0,0,0,0,2009,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436189,434322,2,0,84,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,2009,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436067,436616,2,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,18,0,1,1,0,0,0,2009,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440894,433571,2,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,16,0,1,1,0,0,0,2009,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424910,439707,2,0,37,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,9,0,1,0,0,0,0,2009,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424910,439707,2,0,34,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,9,0,1,0,0,0,0,2009,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428923,429880,1,0,61,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,17,0,0,0,0,0,0,2009,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423734,434325,3,0,53,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,7,0,1,0,0,0,0,2009,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423734,434325,3,1,23,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4,7,0,1,0,0,0,0,2009,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425537,432762,2,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,18,0,1,1,0,0,0,2009,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425537,432762,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4,18,0,1,1,0,0,0,2009,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425537,432762,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,18,0,1,1,0,0,0,2009,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425537,432762,2,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,4,18,0,1,1,0,0,0,2009,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419963,446150,2,0,43,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,15,0,1,0,0,0,0,2009,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429932,437557,3,1,59,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,18,0,1,1,0,0,0,2009,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428956,435471,2,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4,7,0,1,0,0,0,0,2009,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428956,435471,2,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,7,0,1,0,0,0,0,2009,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429950,428086,1,0,65,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,4,10,0,1,0,0,0,0,2009,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436940,425890,3,0,19,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4,13,0,0,0,0,0,0,2009,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426467,435765,1,0,27,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,17,0,0,0,0,1,0,2009,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436158,441823,2,1,40,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,8,1,0,0,0,0,0,2009,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436158,441823,2,0,28,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,8,1,0,0,0,0,0,2009,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420113,434034,2,0,27,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,8,1,0,0,0,0,0,2009,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427551,431985,2,0,39,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,8,0,0,0,0,0,0,2009,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421990,433001,1,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,6,1,0,1,0,1,0,2009,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428300,444735,1,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4,21,1,0,0,0,0,0,2009,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427202,432544,1,0,45,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,2009,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431003,430540,1,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,4,1,1,0,1,0,0,0,2009,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423424,437621,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,2,4,18,0,1,1,0,0,0,2009,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439119,432454,2,0,43,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,4,7,0,0,1,0,0,0,2009,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441925,430291,2,0,33,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,18,0,1,0,0,1,0,2009,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430356,438558,3,0,31,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,14,0,0,0,0,0,0,2009,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430356,438558,3,0,42,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4,14,0,0,0,0,0,0,2009,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427079,434817,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,4,6,0,1,1,0,0,0,2009,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440893,448715,2,0,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,17,0,1,1,0,1,0,2009,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440893,448715,2,0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,17,0,1,1,0,1,0,2009,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430637,434720,2,0,29,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,4,20,0,0,0,0,1,0,2009,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428824,435224,2,0,19,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,15,0,0,0,0,0,0,2009,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435518,434819,1,0,86,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,4,15,0,0,0,0,0,0,2009,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434696,434563,2,0,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,4,8,0,1,0,0,0,0,2009,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
424019,438460,2,0,44,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,7,0,1,0,0,1,0,2009,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
433428,433952,1,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4,4,16,0,1,0,0,0,0,2009,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
428508,442351,1,0,18,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,4,22,0,1,0,0,0,0,2009,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
434063,435140,2,0,50,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4,7,0,1,0,0,0,0,2009,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
432000,430452,2,0,52,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4,13,0,0,0,0,0,0,2009,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
432000,430452,2,0,59,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,4,4,13,0,0,0,0,0,0,2009,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
426354,428164,2,0,45,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,13,0,0,0,0,0,0,2009,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
429675,432925,3,0,26,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4,14,0,0,0,0,0,0,2009,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
429675,432925,3,0,43,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4,14,0,0,0,0,0,0,2009,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
429675,432925,3,0,43,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,4,14,0,0,0,0,0,0,2009,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
429675,432925,3,0,37,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,4,14,0,0,0,0,0,0,2009,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
429675,432925,3,0,29,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,4,14,0,0,0,0,0,0,2009,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
430433,433982,2,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4,4,0,0,1,1,0,0,0,2009,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
431630,434445,1,0,86,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4,11,0,0,0,0,0,0,2009,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
422663,432681,2,0,42,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,5,4,17,0,1,1,0,0,0,2009,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
428207,426829,1,0,42,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,8,1,0,0,0,0,0,2009,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
422286,433429,1,0,21,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,5,4,3,0,0,1,0,0,0,2009,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
428502,434530,3,0,19,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,5,4,13,0,0,0,0,0,0,2009,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
420347,440465,2,0,33,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,6,4,17,0,0,1,0,0,0,2009,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
428458,432960,1,0,45,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,16,0,0,0,0,1,0,2009,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420142,446596,2,0,34,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,8,0,1,0,0,0,0,2009,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427122,437370,2,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5,15,0,0,0,0,0,0,2009,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427122,437370,2,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5,15,0,0,0,0,0,0,2009,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425125,432463,1,0,42,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5,8,0,1,0,0,1,0,2009,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431076,431126,1,0,25,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,9,0,1,0,0,0,0,2009,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428587,440798,3,0,50,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,17,0,0,0,0,0,0,2009,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428587,440798,3,1,42,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,17,0,0,0,0,0,0,2009,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428587,440798,3,1,39,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5,17,0,0,0,0,0,0,2009,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428587,440798,3,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,5,17,0,0,0,0,0,0,2009,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421881,442830,2,0,36,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,7,1,0,0,0,0,0,2009,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421881,442830,2,0,50,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5,7,1,0,0,0,0,0,2009,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436133,435569,2,0,34,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,8,0,0,0,0,0,0,2009,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430689,434966,2,0,26,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,5,15,0,1,0,0,0,0,2009,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430689,434966,2,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,5,15,0,1,0,0,0,0,2009,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
