reference_number,easting,northing,number_of_vehicles,accident_date,time_24hr,1st_road_class,road_surface,lighting_conditions,weather_conditions,casualty_class,casualty_severity,sex_of_casualty,age_of_casualty,type_of_vehicle
120532588,427497,425517,2,2012-12-07,1747,A,Dry,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Female,14,Car
120532588,427497,425517,2,2012-12-07,1747,A,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,48,Car
120532843,429983,434064,1,2012-12-07,2315,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Male,22,Car
120532911,436919,429091,1,2012-12-07,2310,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,44,Minibus (8 – 16 passenger seats)
120533240,432525,427554,3,2012-12-07,1009,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,33,Car
120533240,432525,427554,3,2012-12-07,1009,A,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,35,Car
120533467,432179,435624,2,2012-12-07,1500,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,32,Car
120533746,425973,435573,2,2012-12-07,1818,B,Dry,Darkness: street lighting unknown,Fine without high winds,Passenger,Slight,Female,27,Car
120533571,428717,435613,2,2012-12-08,1340,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,24,Pedal cycle
120535924,430142,433764,1,2012-12-08,1340,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,49,Car
120534836,429795,433796,2,2012-12-09,1040,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,24,Car
120535837,429985,433396,1,2012-12-09,30,Unclassified,Dry,Darkness: street lighting unknown,Fine without high winds,Pedestrian,Serious,Male,23,Car
120536174,424093,427944,2,2012-12-10,1025,Motorway,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,52,Car
120536698,428484,434447,2,2012-12-10,1530,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,24,Car
120538464,426515,435655,2,2012-12-10,2250,B,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,26,Car
120537759,430736,424544,2,2012-12-11,1309,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,47,Car
120537759,430736,424544,2,2012-12-11,1309,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,56,Goods vehicle 3.5 tonnes mgw and under
120537759,430736,424544,2,2012-12-11,1309,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,23,Car
120537759,430736,424544,2,2012-12-11,1309,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,43,Car
120537762,427713,436422,1,2012-12-11,907,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,30,Car
120537774,423036,435903,1,2012-12-11,810,A,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,11,Car
120538313,420766,441173,1,2012-12-11,1335,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,95,Car
120538355,430268,434452,2,2012-12-11,1735,A,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,41,Pedal cycle
120538491,428961,429870,2,2012-12-11,1730,A,Wet / Damp,Darkness: street lights present and lit,Other,Driver,Slight,Male,23,Car
120538501,425095,434944,2,2012-12-11,1935,Unclassified,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,20,M/cycle 50cc and under
120538720,432486,434003,1,2012-12-11,2320,Unclassified,Frost / Ice,Darkness: street lights present and lit,Other,Driver,Slight,Male,51,Pedal cycle
120539479,431359,433946,2,2012-12-12,1210,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,42,Goods vehicle 3.5 tonnes mgw and under
120539479,431359,433946,2,2012-12-12,1210,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,38,Bus or coach (17 or more passenger seats)
120539479,431359,433946,2,2012-12-12,1210,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,54,Bus or coach (17 or more passenger seats)
120539521,431887,435687,1,2012-12-12,1120,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,36,Car
120539728,424928,427640,5,2012-12-12,1436,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,47,Car
120539728,424928,427640,5,2012-12-12,1436,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,21,Car
120539728,424928,427640,5,2012-12-12,1436,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,34,Other Vehicle
120539989,427195,433519,2,2012-12-12,1730,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,46,Car
120539989,427195,433519,2,2012-12-12,1730,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,35,Car
120540529,423045,437647,2,2012-12-13,735,A,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,39,Pedal cycle
120540548,421247,435538,2,2012-12-13,655,A,Wet / Damp,Darkness: street lights present and lit,Fog or mist – if hazard,Driver,Slight,Male,52,Car
120540548,421247,435538,2,2012-12-13,655,A,Wet / Damp,Darkness: street lights present and lit,Fog or mist – if hazard,Driver,Slight,Female,41,Car
120541633,427605,434628,2,2012-12-13,1800,Unclassified,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,52,Car
120541698,429305,433678,3,2012-12-13,2040,A(M),Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,40,Car
120541698,429305,433678,3,2012-12-13,2040,A(M),Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,31,Car
120542951,434695,436727,2,2012-12-13,1515,Unclassified,Wet / Damp,Daylight: street lights present,Fog or mist – if hazard,Driver,Slight,Female,29,Car
120542951,434695,436727,2,2012-12-13,1515,Unclassified,Wet / Damp,Daylight: street lights present,Fog or mist – if hazard,Passenger,Slight,Female,8,Car
120543009,431888,430494,2,2012-12-13,1625,Motorway,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,41,Car
120541911,431245,433689,4,2012-12-14,35,A(M),Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,32,Car
120542020,432998,435278,2,2012-12-14,745,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,41,Car
120542052,441067,445546,1,2012-12-14,645,A(M),Wet / Damp,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,36,Car
120542062,441067,445546,2,2012-12-14,645,A(M),Frost / Ice,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,35,Car
120542068,420807,441110,1,2012-12-14,915,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,25,Car
120542287,440907,447785,9,2012-12-14,500,A(M),Frost / Ice,Darkness: no street lighting,Other,Driver,Slight,Male,30,Goods vehicle 3.5 tonnes mgw and under
120542287,440907,447785,9,2012-12-14,500,A(M),Frost / Ice,Darkness: no street lighting,Other,Passenger,Slight,Male,41,Goods vehicle 3.5 tonnes mgw and under
120542287,440907,447785,9,2012-12-14,500,A(M),Frost / Ice,Darkness: no street lighting,Other,Driver,Slight,Male,46,Car
120542604,432354,426920,1,2012-12-14,435,Motorway,Frost / Ice,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Male,34,Car
120542826,427502,433806,3,2012-12-14,1723,Unclassified,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,42,Car
120542901,430253,433229,2,2012-12-14,1605,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,62,Taxi/Private hire car
120542995,429479,432038,3,2012-12-14,1915,Motorway,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Female,48,Car
120543196,432680,439360,1,2012-12-14,2245,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Passenger,Serious,Male,21,Car
120545548,429157,431835,3,2012-12-14,1940,Motorway,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,40,Car
120545548,429157,431835,3,2012-12-14,1940,Motorway,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Female,9,Car
120543700,425458,432855,2,2012-12-15,935,A,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,38,Car
120544422,436099,435596,1,2012-12-15,1615,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,74,Car
120544708,425643,432996,2,2012-12-15,2348,Unclassified,Dry,Darkness: street lighting unknown,Fine without high winds,Passenger,Slight,Male,21,Car
120553805,428748,434071,2,2012-12-15,1555,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,27,Car
120545180,431530,433067,1,2012-12-16,1225,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,45,Car
120545685,430241,433398,1,2012-12-16,350,Unclassified,Dry,Darkness: street lighting unknown,Fine without high winds,Pedestrian,Slight,Female,25,Car
120545712,421454,433282,1,2012-12-16,1640,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Male,14,Car
120545766,430477,432850,2,2012-12-16,1545,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,57,Car
120545842,430325,433290,1,2012-12-16,308,Unclassified,Dry,Darkness: street lighting unknown,Fine without high winds,Pedestrian,Serious,Male,18,Car
120546120,429728,427358,2,2012-12-16,1255,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,45,Motorcycle over 50cc and up to 125cc
120546761,427517,440657,2,2012-12-16,1445,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,7,Car
120546761,427517,440657,2,2012-12-16,1445,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,12,Car
120545912,427950,426477,2,2012-12-17,30,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,49,Car
120547883,426918,439557,2,2012-12-18,730,A,Dry,Darkness: street lighting unknown,Fine without high winds,Passenger,Slight,Female,20,Car
120548703,432065,436086,3,2012-12-18,1530,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,48,Car
120549240,429815,433404,2,2012-12-18,1312,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,18,Car
120549337,426339,439200,1,2012-12-18,750,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,28,Car
120549830,429970,435046,1,2012-12-18,1550,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,3,Bus or coach (17 or more passenger seats)
120549830,429970,435046,1,2012-12-18,1550,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,11,Bus or coach (17 or more passenger seats)
120550322,419578,445131,2,2012-12-18,1640,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,45,Car
120551110,434356,428201,1,2012-12-18,1740,Unclassified,Dry,Darkness: street lighting unknown,Fine without high winds,Pedestrian,Slight,Male,9,Car
120549758,430859,434153,1,2012-12-19,835,A,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,17,Car
120550395,436310,435750,2,2012-12-19,1615,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,17,Car
120550395,436310,435750,2,2012-12-19,1615,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,19,Car
120550413,427916,436605,1,2012-12-19,1120,B,Wet / Damp,Daylight: street lights present,Raining with high winds,Passenger,Slight,Male,64,Bus or coach (17 or more passenger seats)
120550470,426801,438034,2,2012-12-19,1736,A,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Serious,Male,55,Motorcycle over 125cc and up to 500cc
120550571,434853,428432,1,2012-12-19,1800,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Serious,Male,78,Car
120550620,442170,434550,1,2012-12-19,2040,Motorway,Wet / Damp,Darkness: no street lighting,Raining with high winds,Driver,Slight,Female,58,Car
120550787,428043,427808,1,2012-12-20,15,B,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Male,27,Car
120550787,428043,427808,1,2012-12-20,15,B,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Passenger,Slight,Male,23,Car
120550787,428043,427808,1,2012-12-20,15,B,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Passenger,Slight,Male,24,Car
120550787,428043,427808,1,2012-12-20,15,B,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Passenger,Slight,Male,20,Car
120550961,426976,432309,2,2012-12-20,645,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Male,28,Pedal cycle
120551079,429053,435489,1,2012-12-20,825,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Pedestrian,Slight,Female,13,Car
120551667,419088,441936,1,2012-12-20,1015,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Pedestrian,Slight,Female,68,Car
120551682,442550,447858,2,2012-12-20,1410,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Serious,Male,55,Car
120551822,430104,431745,1,2012-12-20,1512,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,13,Car
120552030,431299,434128,1,2012-12-20,1820,Unclassified,Dry,Darkness: street lighting unknown,Fine without high winds,Pedestrian,Serious,Male,19,Car
120552143,428280,429619,2,2012-12-20,1800,A,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Male,30,Car
120552363,428961,433692,4,2012-12-20,2318,A,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,43,Car
120552363,428961,433692,4,2012-12-20,2318,A,Dry,Darkness: street lighting unknown,Fine without high winds,Passenger,Slight,Female,56,Car
120552363,428961,433692,4,2012-12-20,2318,A,Dry,Darkness: street lighting unknown,Fine without high winds,Passenger,Slight,Male,23,Car
120552874,439300,432418,2,2012-12-20,1800,A,Dry,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Female,41,Car
