reference_number,easting,northing,number_of_vehicles,accident_date,time_24hr,1st_road_class,road_surface,lighting_conditions,weather_conditions,casualty_class,casualty_severity,sex_of_casualty,age_of_casualty,type_of_vehicle
1047009,430450,433359,1,2009-12-13,300,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Female,25,Car
1047009,430450,433359,1,2009-12-13,300,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Female,23,Car
1047809,438162,431743,2,2009-12-13,1150,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,58,Bus or coach (17 or more passenger seats)
1047809,438162,431743,2,2009-12-13,1150,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,67,Bus or coach (17 or more passenger seats)
1047809,438162,431743,2,2009-12-13,1150,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,54,Bus or coach (17 or more passenger seats)
1047809,438162,431743,2,2009-12-13,1150,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,45,Bus or coach (17 or more passenger seats)
1055109,430650,434661,2,2009-12-13,1100,A,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,25,Car
1058709,433105,433476,2,2009-12-13,2100,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,27,Car
1064009,436125,436914,1,2009-12-13,2145,Unclassified,Dry,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Serious,Male,61,Car
1451509,432596,428266,2,2009-12-13,1815,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Fatal,Male,26,Car
1043709,427705,434717,2,2009-12-14,2120,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Female,18,Car
1043709,427705,434717,2,2009-12-14,2120,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Male,18,Car
1043709,427705,434717,2,2009-12-14,2120,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Passenger,Slight,Male,18,Car
1043709,427705,434717,2,2009-12-14,2120,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Passenger,Slight,Male,19,Car
1046109,440676,428783,2,2009-12-14,140,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Serious,Male,18,Motorcycle over 50cc and up to 125cc
1046609,428526,434276,2,2009-12-14,1955,Unclassified,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Male,21,Pedal cycle
1046909,436362,434698,2,2009-12-14,1105,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,35,Car
1046909,436362,434698,2,2009-12-14,1105,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,31,Car
1051309,436154,434714,3,2009-12-14,1755,A,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Female,34,Car
1056009,429232,435447,2,2009-12-14,1006,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,19,Car
1063309,439063,439209,2,2009-12-14,815,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,39,Car
1065609,429740,433414,2,2009-12-14,1800,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,39,Car
1069109,424565,428027,1,2009-12-14,1620,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Pedestrian,Slight,Female,15,Car
1059709,424579,435154,2,2009-12-15,2130,A,Wet / Damp,Darkness: street lights present and lit,Other,Driver,Slight,Male,30,Car
1064709,436209,436845,3,2009-12-15,1810,A,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,49,Car
1067909,437321,429489,3,2009-12-15,1520,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,54,Car
1067909,437321,429489,3,2009-12-15,1520,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,44,Car
1055309,428808,433297,3,2009-12-16,1215,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Female,43,Car
1055309,428808,433297,3,2009-12-16,1215,A,Wet / Damp,Daylight: street lights present,Raining without high winds,Passenger,Slight,Male,80,Car
1058009,429102,432189,2,2009-12-16,2130,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,25,Car
1062009,427830,430580,1,2009-12-16,1727,A,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Pedestrian,Slight,Female,17,Car
1068809,431180,434718,3,2009-12-16,1250,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Female,30,Car
1068809,431180,434718,3,2009-12-16,1250,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Driver,Slight,Male,18,Goods vehicle 3.5 tonnes mgw and under
1068809,431180,434718,3,2009-12-16,1250,Unclassified,Wet / Damp,Daylight: street lights present,Raining without high winds,Passenger,Slight,Male,31,Goods vehicle 3.5 tonnes mgw and under
1069009,431803,435827,2,2009-12-16,1855,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,32,Car
1069809,436577,435721,2,2009-12-16,1220,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,20,Car
1069809,436577,435721,2,2009-12-16,1220,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,21,Car
1082209,434643,437505,2,2009-12-16,2031,A,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Driver,Slight,Female,39,Car
1082209,434643,437505,2,2009-12-16,2031,A,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Passenger,Slight,Male,39,Car
1082209,434643,437505,2,2009-12-16,2031,A,Wet / Damp,Darkness: street lights present and lit,Raining without high winds,Passenger,Slight,Male,19,Car
1089409,427198,431818,2,2009-12-16,800,A,Wet / Damp,Daylight: street lights present,Fog or mist – if hazard,Driver,Slight,Male,30,Car
1057809,429653,439140,1,2009-12-17,1205,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,23,Bus or coach (17 or more passenger seats)
1063609,429907,432147,4,2009-12-17,1715,Motorway,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,53,Car
1063609,429907,432147,4,2009-12-17,1715,Motorway,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,31,Car
1066409,441484,430774,1,2009-12-17,1155,Unclassified,Dry,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,73,Car
1066509,429058,433891,2,2009-12-17,1630,Unclassified,Wet / Damp,Darkness: street lights present and lit,Snowing with high winds,Passenger,Slight,Female,62,Car
1083409,428381,432673,1,2009-12-17,1640,Unclassified,Dry,Darkness: street lighting unknown,Fine without high winds,Pedestrian,Slight,Female,50,Car
1451609,427549,430500,1,2009-12-17,1406,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Pedestrian,Fatal,Female,91,Car
1049909,430214,435117,3,2009-12-18,925,Unclassified,Snow,Daylight: street lights present,Snowing without high winds,Driver,Slight,Female,27,Car
1057209,431300,429109,1,2009-12-18,1840,Unclassified,Snow,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Male,66,Bus or coach (17 or more passenger seats)
1057609,424291,433955,1,2009-12-18,1200,A,Snow,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,28,Car
1057909,436513,428366,2,2009-12-18,633,Unclassified,Frost / Ice,Darkness: no street lighting,Fine without high winds,Driver,Slight,Male,62,Car
1059909,420799,436997,3,2009-12-18,1210,Unclassified,Snow,Daylight: street lights present,Snowing without high winds,Pedestrian,Serious,Female,61,Car
1064109,431432,431600,2,2009-12-18,1100,A,Snow,Daylight: street lights present,Snowing without high winds,Pedestrian,Slight,Male,18,Car
1064409,432701,434958,2,2009-12-18,2245,Unclassified,Snow,Darkness: street lights present and lit,Snowing without high winds,Passenger,Slight,Female,54,Bus or coach (17 or more passenger seats)
1066209,431347,437166,2,2009-12-18,850,Unclassified,Snow,Daylight: street lights present,Snowing without high winds,Driver,Slight,Female,38,Car
1066209,431347,437166,2,2009-12-18,850,Unclassified,Snow,Daylight: street lights present,Snowing without high winds,Driver,Slight,Female,46,Minibus (8 – 16 passenger seats)
1066609,429151,433513,1,2009-12-18,1630,Unclassified,Frost / Ice,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Male,41,Car
1067709,429280,433494,2,2009-12-18,1740,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,43,Car
1069409,432164,434821,2,2009-12-18,1107,Unclassified,Frost / Ice,Daylight: street lights present,Snowing without high winds,Passenger,Slight,Female,15,Car
1069409,432164,434821,2,2009-12-18,1107,Unclassified,Frost / Ice,Daylight: street lights present,Snowing without high winds,Passenger,Slight,Female,16,Car
1072809,426214,437739,2,2009-12-18,1240,Unclassified,Frost / Ice,Daylight: street lights present,Snowing without high winds,Driver,Slight,Male,45,Goods vehicle 3.5 tonnes mgw and under
1072909,426131,427613,2,2009-12-18,1205,B,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,43,Car
1072909,426131,427613,2,2009-12-18,1205,B,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,25,Car
1074909,437613,425470,5,2009-12-18,857,Motorway,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,50,Car
1074909,437613,425470,5,2009-12-18,857,Motorway,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,29,Car
1074909,437613,425470,5,2009-12-18,857,Motorway,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,20,Car
1074909,437613,425470,5,2009-12-18,857,Motorway,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Male,20,Car
1061309,422872,439315,2,2009-12-19,700,Unclassified,Frost / Ice,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,22,Car
1061309,422872,439315,2,2009-12-19,700,Unclassified,Frost / Ice,Darkness: street lighting unknown,Fine without high winds,Driver,Slight,Male,40,Bus or coach (17 or more passenger seats)
1067309,431165,434990,2,2009-12-19,1530,A,Wet / Damp,Daylight: street lights present,Snowing without high winds,Driver,Slight,Male,75,Car
1067309,431165,434990,2,2009-12-19,1530,A,Wet / Damp,Daylight: street lights present,Snowing without high winds,Driver,Slight,Male,37,Car
1067309,431165,434990,2,2009-12-19,1530,A,Wet / Damp,Daylight: street lights present,Snowing without high winds,Passenger,Slight,Female,54,Car
1079909,440400,449273,2,2009-12-20,1030,B,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,41,Pedal cycle
1071109,425546,435376,2,2009-12-21,825,Unclassified,Frost / Ice,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,29,Car
1071109,425546,435376,2,2009-12-21,825,Unclassified,Frost / Ice,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,53,Car
1073209,433700,425861,3,2009-12-21,1730,Motorway,Frost / Ice,Darkness: street lights present and lit,Fine without high winds,Driver,Serious,Male,47,Car
1073209,433700,425861,3,2009-12-21,1730,Motorway,Frost / Ice,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Female,18,Car
1073209,433700,425861,3,2009-12-21,1730,Motorway,Frost / Ice,Darkness: street lights present and lit,Fine without high winds,Passenger,Serious,Female,45,Car
1073209,433700,425861,3,2009-12-21,1730,Motorway,Frost / Ice,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,52,Car
1073209,433700,425861,3,2009-12-21,1730,Motorway,Frost / Ice,Darkness: street lights present and lit,Fine without high winds,Passenger,Slight,Female,50,Car
1074709,424081,428217,2,2009-12-21,1000,A,Snow,Daylight: street lights present,Other,Driver,Slight,Male,34,Car
1075309,430693,432923,2,2009-12-21,1005,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,28,Car
1079009,431640,435002,1,2009-12-21,2130,Unclassified,Snow,Darkness: street lighting unknown,Snowing without high winds,Driver,Slight,Male,31,Car
1080509,429931,433585,1,2009-12-21,1448,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Male,46,Bus or coach (17 or more passenger seats)
1083509,429559,431560,2,2009-12-21,2245,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,55,Car
1083509,429559,431560,2,2009-12-21,2245,Unclassified,Wet / Damp,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,19,Car
1079209,425220,434356,2,2009-12-22,845,A,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Male,58,Car
1085809,424594,428010,2,2009-12-22,126,A,Snow,Darkness: street lights present and lit,Fine without high winds,Driver,Slight,Male,62,Car
1086309,425171,437850,4,2009-12-23,800,A,Snow,Daylight: street lights present,Other,Driver,Slight,Female,42,Car
1091109,434990,436888,2,2009-12-23,1425,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Driver,Slight,Female,23,Car
1091109,434990,436888,2,2009-12-23,1425,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Passenger,Slight,Female,67,Car
1093709,431332,434833,2,2009-12-23,2050,Unclassified,Frost / Ice,Darkness: street lights present and lit,Snowing without high winds,Pedestrian,Slight,Male,60,Car
1094709,423957,438251,1,2009-12-23,1500,Unclassified,Wet / Damp,Daylight: street lights present,Fine without high winds,Pedestrian,Slight,Female,77,Car
1086509,431983,430373,1,2009-12-24,702,Motorway,Snow,Darkness: street lights present and lit,Snowing without high winds,Driver,Slight,Male,24,Car
1093509,441107,432024,1,2009-12-24,1715,A,Frost / Ice,Darkness: street lights present and lit,Fog or mist – if hazard,Driver,Slight,Female,45,Car
1094809,440749,434468,1,2009-12-24,2346,Motorway,Wet / Damp,Darkness: no street lighting,Fog or mist – if hazard,Driver,Serious,Male,41,Car
1095009,426135,437193,1,2009-12-24,15,Unclassified,Snow,Darkness: street lights present and lit,Snowing without high winds,Driver,Slight,Female,36,Car
1106909,431007,439223,2,2009-12-24,1630,A,Snow,Darkness: street lights present and lit,Fog or mist – if hazard,Driver,Slight,Male,21,Car
1087009,432363,436360,2,2009-12-25,1235,Unclassified,Frost / Ice,Daylight: street lights present,Snowing without high winds,Driver,Slight,Male,53,Car
1087409,427609,429941,3,2009-12-25,2020,Unclassified,Frost / Ice,Darkness: street lights present and lit,Other,Pedestrian,Slight,Male,39,Car
1087409,427609,429941,3,2009-12-25,2020,Unclassified,Frost / Ice,Darkness: street lights present and lit,Other,Pedestrian,Slight,Female,34,Car
1087909,435143,428614,2,2009-12-25,2015,Unclassified,Frost / Ice,Darkness: street lights present and lit,Other,Pedestrian,Slight,Male,44,Car
1093909,436304,435058,3,2009-12-25,2140,Unclassified,Frost / Ice,Darkness: street lights present and lit,Fine without high winds,Pedestrian,Slight,Male,37,Car
